id,name,brand,categories,available,stock,regular_price,sales_price,discount,tier_prices,measure,product_url,image_url
23538,Queijo Cheddar Polenghi Fatiado Kg,Polenghi,Frios E Laticínios,True,20.0,,,,[],weight,https://www.arenaatacado.com.br/Queijo-Cheddar-Polenghi-Fatiado-Kg-23538.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dwff73d15e/Produtos/23538-0000000003755-queijo cheddar polenghi fatiado kg-polenghi-1.jpg
942561,Queijo Cheddar Vigor Fatiado Bandeja Kg,Vigor,Frios E Laticínios,True,51.0,,,,[],weight,https://www.arenaatacado.com.br/Queijo-Cheddar-Vigor-Fatiado-Bandeja-Kg-942561.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dwb0469197/Produtos/942561-0000000076234-queijo cheddar vigor fatiado bandeja kg-vigor-1.jpg
942553,Queijo Cheddar Vigor Fatiado Kg,Vigor,Frios E Laticínios,True,51.0,,,,[],weight,https://www.arenaatacado.com.br/Queijo-Cheddar-Vigor-Fatiado-Kg-942553.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dwc2cb2be2/Produtos/942553-0000000076227-queijo cheddar vigor fatiado kg-vigor-1.jpg
1128558,Queijo Coalho Ipanema Espeto 300g,Ipanema,Frios E Laticínios,True,265.0,,,,[],unity,https://www.arenaatacado.com.br/Queijo-Coalho-Ipanema-Espeto-300g-1128558.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dwd931df9d/Produtos/1128558-7896114144708-queijo coalho ipanema espeto 300g-ipanema-1.jpg
1083899,Queijo Coalho Quata 300g,Quata,Frios E Laticínios,True,97.0,,,,[],unity,https://www.arenaatacado.com.br/Queijo-Coalho-Quata-300g-1083899.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dwb6b9d315/Produtos/1083899-7898598750505-queijo coalho quata 300g-quata-1.jpg
998982,Queijo Coalho Scala Espeto 285g,Scala,Frios E Laticínios,True,154.0,,,,[],unity,https://www.arenaatacado.com.br/Queijo-Coalho-Scala-Espeto-285g-998982.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dwe389cdb0/Produtos/998982-7898039680835-queijo coalho scala espeto 285g-scala-1.jpg
986070,Queijo Coalho Sol Brilhante Espeto Kg,Sol Brilhante,Frios E Laticínios,True,8.0,,,,[],weight,https://www.arenaatacado.com.br/Queijo-Coalho-Sol-Brilhante-Espeto-Kg-986070.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw011e08dc/Produtos/986070-0000000082488-queijo coalho sol brilhante espeto kg-sol brilhante-1.jpg
1115324,Queijo Coalho Tirolez Espeto 280g,Tirolez,Frios E Laticínios,True,214.0,,,,[],unity,https://www.arenaatacado.com.br/Queijo-Coalho-Tirolez-Espeto-280g-1115324.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw157e93ea/Produtos/1115324-7896030519475-queijo coalho tirolez espeto 280g-tirolez-1.jpg
285668,Queijo Coalho Valeza Tradicional Kg,Valeza,Frios E Laticínios,True,15.0,,,,[],weight,https://www.arenaatacado.com.br/Queijo-Coalho-Valeza-Tradicional-Kg-285668.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dwf7ea654f/Produtos/285668-0000000008488-queijo coalho valeza tradicional kg-valeza-1.jpg
985902,Queijo Colonial Kiformaggio Fracionado Kg,Kiformaggio,Frios E Laticínios,True,2.0,,,,[],weight,https://www.arenaatacado.com.br/Queijo-Colonial-Kiformaggio-Fracionado-Kg-985902.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw4c3bfb9f/Produtos/985902-0000000082464-queijo colonial kiformaggio fracionado kg-kiformaggio-1.jpeg
285650,Queijo Fresco Valeza Light Kg,Valeza,Frios E Laticínios,True,27.0,,,,[],weight,https://www.arenaatacado.com.br/Queijo-Fresco-Valeza-Light-Kg-285650.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw44e92a3a/Produtos/285650-0000000008464-queijo fresco valeza light kg-valeza-1.jpg
