id,name,brand,categories,available,stock,regular_price,sales_price,discount,tier_prices,measure,product_url,image_url,ean,internal_code
53505,Abacate Caixa 19kg,Atacadão S/A,Hortifrúti/Frutas/Fruta fresca | Hortifrúti/Frutas | Hortifrúti,False,,65.0,65.0,0.0,[],CXA,https://www.atacadao.com.br/abacate-1966/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1560108/p.jpg.jpg?v=639228969643670000,1966981,1966
41983,Abacate Quilo,Atacadão S/A,Hortifrúti/Frutas/Fruta fresca | Hortifrúti/Frutas | Hortifrúti,True,,3.98,3.98,0.0,[],kg,https://www.atacadao.com.br/abacate-1632/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1558010/g.jpg.jpg?v=639216873589400000,1632,1632
38111,Abacaxi em Calda Cepêra 400g,Cepêra,Mercearia/Doces/Fruta em calda | Mercearia/Doces | Mercearia,False,,,,,[],UND,https://www.atacadao.com.br/abacaxi-em-calda-cepera-24825/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1514243/m.jpg.jpg?v=639216071203900000,7896025801776,24825
7,Abacaxi em Calda Mariza 400g,Mariza,Mercearia/Doces/Fruta em calda | Mercearia/Doces | Mercearia,False,,10.9,10.9,0.0,[],UND,https://www.atacadao.com.br/abacaxi-em-calda-mariza-51498/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1521585/m.jpg.jpg?v=639216112220630000,7896369614056,51498
12,Abacaxi em Calda Oderich 400g,Oderich,Mercearia/Doces/Fruta em calda | Mercearia/Doces | Mercearia,False,,,,,[],UND,https://www.atacadao.com.br/abacaxi-em-calda-oderich-lata-com-400g-79226/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1541930/p.jpg.jpg?v=639216219085330000,7896041171044,79226
18,Abacaxi em Calda Tozzi 400g,Tozzi,Mercearia/Doces/Fruta em calda | Mercearia/Doces | Mercearia,True,,12.9,12.9,0.0,[],LTA,https://www.atacadao.com.br/abacaxi-em-calda-tozzi-47293/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1519882/g.jpg.jpg?v=639216102298970000,7898909755380,47293
22,Abacaxi em Calda Triângulo 400g,Triângulo,Mercearia/Doces/Fruta em calda | Mercearia/Doces | Mercearia,False,,18.9,18.9,0.0,[],LTA,https://www.atacadao.com.br/abacaxi-em-calda-triangulo-51449/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1521553/p.jpg.jpg?v=639216112071430000,7896434920174,51449
38991,"Abacaxi Miragem Congelado 1,02kg",Miragem,Frios e congelados/Polpas e frutas/Fruta congelada | Frios e congelados/Polpas e frutas | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/abacaxi-miragem-congelado-76642/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1539757/m.jpg.jpg?v=639216208171300000,7898966815003,76642
49282,Abacaxi Pérola un,Atacadão S/A,Hortifrúti/Frutas/Fruta fresca | Hortifrúti/Frutas | Hortifrúti,False,,,,,[],UND,https://www.atacadao.com.br/abacaxi-perola-10270/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1505225/g.jpg.jpg?v=639216042839730000,10270940,10270
55966,Abacaxi Swift Congelado Cubos 300g,Swift,Frios e congelados/Polpas e frutas/Fruta congelada | Frios e congelados/Polpas e frutas | Frios e congelados,False,,,,,[],UND,https://www.atacadao.com.br/abacaxi-swift-congelado-cubos-2634/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1494860/p.jpg.jpg?v=639216016860930000,7899567238413,2634
41958,Abacaxi un,Atacadão S/A,Hortifrúti/Frutas/Fruta fresca | Hortifrúti/Frutas | Hortifrúti,True,,7.98,7.98,0.0,[],UND,https://www.atacadao.com.br/abacaxi-unidade-1078/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1557917/g.jpg.jpg?v=639216301717330000,1078969,1078
48805,Abobrinha Brasileira caixa,Atacadão S/A,Hortifrúti/Legumes e vegetais/Legume e vegetal | Hortifrúti/Legumes e vegetais | Hortifrúti,False,,,,,[],UND,https://www.atacadao.com.br/abobrinha-brasileira-1891/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1493799/p.jpg.jpg?v=639216014229600000,1891927,1891
41267,"Abraçadeira de Nylon Luxcar 20cm x 3,6mm un",Luxcar,Automotivo/Acessórios automotivos/Acessório automotivo | Automotivo/Acessórios automotivos | Automotivo,False,,5.9,5.9,0.0,[],UND,https://www.atacadao.com.br/abracadeira-de-nylon-luxcar-20cm-x-3-6mm-91755/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1552034/g.jpg.jpg?v=639216271574530000,7896498555121,91755
28,Abridor Combinado Versatile Taumer Inox un,Taumer,Utilidades domésticas/Cozinha/Demais acessórios para cozinha | Utilidades domésticas/Cozinha | Utilidades domésticas,False,,,,,[],UND,https://www.atacadao.com.br/abridor-combinado-versatile-taumer-inox-unidade-79238/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1541941/m.jpg.jpg?v=639216219135400000,7898132137809,79238
32,Abridor de Lata Cicley Com furador Ref:1533 un,Cicley,Utilidades domésticas/Cozinha/Demais acessórios para cozinha | Utilidades domésticas/Cozinha | Utilidades domésticas,True,,13.89,13.89,0.0,[],UND,https://www.atacadao.com.br/abridor-de-lata-cicley-com-furador-ref-1533-4665/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1497782/g.jpg.jpg?v=639216024070100000,7891251015331,4665
37,Abridor de Lata Cicley un,Cicley,Utilidades domésticas/Cozinha/Demais acessórios para cozinha | Utilidades domésticas/Cozinha | Utilidades domésticas,False,,,,,[],UND,https://www.atacadao.com.br/abridor-de-lata-cicley-unidade-81275/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1542886/g.jpg.jpg?v=639216223973700000,7891251072112,81275
42,Abridor de Lata e Garrafa Di Solle Profissional un,Di Solle,Utilidades domésticas/Cozinha/Demais acessórios para cozinha | Utilidades domésticas/Cozinha | Utilidades domésticas,False,,19.99,19.99,0.0,[],UND,https://www.atacadao.com.br/abridor-de-lata-e-garrafa-di-solle-profissional-unidade-38720/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1517347/m.jpg.jpg?v=639216088348500000,7897240577576,38720
47,Abridor de Lata e Saca Rolhas DPG Ref.188 2 un,DPG,Utilidades domésticas/Cozinha/Demais acessórios para cozinha | Utilidades domésticas/Cozinha | Utilidades domésticas,True,,8.35,8.35,0.0,[],UND,https://www.atacadao.com.br/abridor-de-lata-e-saca-rolhas-dpg-ref-188-embalagem-com-2-unidades-15142/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1511385/m.jpg.jpg?v=639216058528400000,7896460201889,15142
52,Absorvente Always Active Normal com abas 8 un,Always,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-always-active-normal-com-abas-38778/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1517362/m.jpg.jpg?v=639216088421600000,7501065922724,38778
57,Absorvente Always Noturno Seca com Abas 32 un,Always,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-always-noturno-seca-com-abas-60538/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1526348/g.jpg.jpg?v=639216137293430000,60538977,60538
63,Absorvente Always Noturno Suave com Abas 32 un,Always,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-always-noturno-suave-com-abas-pacote-com-32-unidades-60537/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1526347/p.jpg.jpg?v=639216137293270000,60537917,60537
68,Absorvente Always Suave Com abas 16 un,Always,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-always-suave-com-abas-pacote-com-16-unidades-52150/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1521916/p.jpg.jpg?v=639216113876630000,52150904,52150
73,Absorvente Always Super Proteção Seca com abas 18 un,Always,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-always-super-protecao-seca-com-abas-caixa-com-18-unidades-66032/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1530319/g.jpg.jpg?v=639216157499830000,66032984,66032
102,Absorvente Always Super Proteção Suave 10 un,Always,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,4.5,4.5,0.0,[],UND,https://www.atacadao.com.br/absorvente-always-super-protecao-suave-pacote-com-10-unidades-74787/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1538011/p.jpg.jpg?v=639216197788500000,7500435190633,74787
84,Absorvente Always Super Proteção Suave com abas 16 un,Always,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-always-super-protecao-suave-com-abas-67565/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1531637/m.jpg.jpg?v=639216164213130000,7500435127257,67565
78,Absorvente Always Super Proteção Suave com abas 18 un,Always,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-always-super-protecao-suave-com-abas-caixa-com-18-unidades-66033/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1530324/p.jpg.jpg?v=639216157525830000,66033943,66033
55831,Absorvente Always Super Proteção Suave com abas 32 un,Always,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,17.5,17.5,0.0,[],UND,https://www.atacadao.com.br/absorvente-always-super-protecao-suave-com-abas-2402/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1494513/p.jpg.jpg?v=639216016001070000,7506339326048,2402
107,Absorvente Básico Delicacy Suave com Abas 8 un,Delicacy,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-basico-delicacy-suave-com-abas-42343/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1518143/m.jpg.jpg?v=639216092288130000,7896378220231,42343
119,Absorvente Cottonbaby Com abas 8 un,Cottonbaby,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,True,,2.69,2.69,0.0,[],UND,https://www.atacadao.com.br/absorvente-cottonbaby-lady-com-abas-54143/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1522867/m.jpg.jpg?v=639216118926800000,7896227650158,54143
319,Absorvente Cottonbaby Lady Suave sem Abas 8 un,Cottonbaby,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-cottonbaby-lady-suave-sem-abas-82479/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1543904/p.jpg.jpg?v=639216229096300000,7896227650011,82479
124,Absorvente Delicacy Leve Mais Pague Menos Seca com Abas 16 un,Delicacy,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-delicacy-seca-com-abas-82574/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1543994/g.jpg.jpg?v=639216229543130000,7896378270410,82574
134,Absorvente Delicacy Suave com abas 8 un,Delicacy,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-delicacy-suave-com-abas-82525/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1543949/p.jpg.jpg?v=639216229320030000,7896378270038,82525
129,Absorvente Delicacy Suave Leve Mais Pague Menos com Abas 16 un,Delicacy,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-delicacy-suave-com-abas-82575/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1543997/p.jpg.jpg?v=639216229544200000,7896378270434,82575
138,Absorvente Deluxe Seca - Com abas 8 un,Deluxe,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-deluxe-seca---com-abas-pacote-com-8-unidades-43400/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1518498/g.jpg.jpg?v=639216094349670000,43400968,43400
143,Absorvente Deluxe Suave com abas 12 un,Deluxe,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-deluxe-suave-com-abas-43968/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1518677/p.jpg.jpg?v=639216096378470000,43968992,43968
148,Absorvente Deluxe Suave com abas 16 un,Deluxe,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-deluxe-suave-com-abas-36302/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1516661/p.jpg.jpg?v=639216084965900000,36302997,36302
153,Absorvente Deluxe Suave com abas 8 un,Deluxe,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-deluxe-suave-com-abas-pacote-com-8-unidades-27325/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1514724/m.jpg.jpg?v=639216073637870000,7896914000235,27325
157,Absorvente Deluxe Teen Com abas 16 un,Deluxe,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-deluxe-teen-com-abas-36303/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1516664/m.jpg.jpg?v=639216084990270000,36303956,36303
161,Absorvente Deluxe Teen Suave - Com abas 8 un,Deluxe,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-deluxe-teen-suave-com-abas-27326/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1514727/m.jpg.jpg?v=639216073661830000,27326907,27326
41324,Absorvente Dia e Noite Mili Suave com Abas 16 un,Mili,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-dia-e-noite-mili-suave-com-abas-91837/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1552109/g.jpg.jpg?v=639216271966330000,7896104993903,91837
167,Absorvente Dia e Noite Mili Suave com Abas 32 un,Mili,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-dia-e-noite-mili-suave-com-abas-82675/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1544097/m.jpg.jpg?v=639216230045870000,82675916,82675
55180,Absorvente Dia e Noite Mili Suave com Abas 32 un,Mili,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-dia-e-noite-mili-suave-com-abas-90160/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1550683/p.jpg.jpg?v=639216264033970000,7896104992748,90160
172,Absorvente Diana Seca com abas 8 un,Diana,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-diana-seca-com-abas-62141/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1527391/m.jpg.jpg?v=639216142545800000,7896914000884,62141
180,Absorvente Diana Suave com abas 12 un,Diana,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-diana-suave-com-abas-pacote-com-12-unidades-71563/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1535192/g.jpg.jpg?v=639216183205070000,7896914002222,71563
174,Absorvente Diana Suave com abas 12x8 un,Diana,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,28.9,28.9,0.0,[],UND,https://www.atacadao.com.br/absorvente-diana-suave-com-abas-pack-com-12x8-unidades-75572/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1538734/m.jpg.jpg?v=639216202165400000,7896914011668,75572
184,Absorvente Diana Suave com abas 16 un,Diana,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,6.5,6.5,0.0,[],UND,https://www.atacadao.com.br/absorvente-diana-suave-com-abas-62142/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1527393/g.jpg.jpg?v=639216142545930000,7896914002116,62142
187,Absorvente Diana Suave com abas 8 un,Diana,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-diana-suave-com-abas-62140/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1527388/g.jpg.jpg?v=639216142521800000,7896914000266,62140
190,Absorvente Diana Suave sem abas 8 un,Diana,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-diana-suave-sem-abas-pacote-com-8-unidades-71562/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1535191/p.jpg.jpg?v=639216183204900000,7896914000273,71562
112,Absorvente em Gel Certo Sem abas 8 un,Certo,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-com-gel-certo-sem-abas-pacote-com-8-unidades-34848/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1516253/m.jpg.jpg?v=639216082944630000,7898031171553,34848
50571,Absorvente em Gel Intimus Leve Mais Pague Menos Seca com abas 42 un,Intimus,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,True,,22.9,22.9,0.0,[],UND,https://www.atacadao.com.br/absorvente-em-gel-intimus-seca-com-abas-4991/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1498294/g.jpg.jpg?v=639216025330730000,7896007554102,4991
57195,Absorvente em Gel Intimus Leve Mais Pague Menos Suave com abas 42 un,Intimus,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,True,,22.9,22.9,0.0,[],UND,https://www.atacadao.com.br/absorvente-em-gel-intimus-suave-com-abas-4992/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1498292/g.jpg.jpg?v=639216025329930000,7896007554096,4992
276,Absorvente em Gel Intimus Seca com abas 32 un,Intimus,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,True,,12.5,12.5,0.0,[],UND,https://www.atacadao.com.br/absorvente-em-gel-intimus-seca-com-abas-39889/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1517675/p.jpg.jpg?v=639216089997230000,7896007544059,39889
281,Absorvente em Gel Intimus Seca com abas 8 un,Intimus,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,True,,5.49,5.49,0.0,[],PCT,https://www.atacadao.com.br/absorvente-em-gel-intimus-seca-com-abas-1472/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1493167/p.jpg.jpg?v=639216012683070000,7896007540631,1472
295,Absorvente em Gel Intimus Suave com abas 16 un,Intimus,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-em-gel-intimus-suave-com-abas-39288/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1517480/p.jpg.jpg?v=639216089021330000,7896007545094,39288
301,Absorvente em Gel Intimus Suave com abas 32 un,Intimus,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,True,,12.5,12.5,0.0,[],UND,https://www.atacadao.com.br/absorvente-em-gel-intimus-suave-com-abas-39863/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1517668/p.jpg.jpg?v=639216089948870000,7896007544042,39863
288,Absorvente em Gel Intimus Suave com abas 8 un,Intimus,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,True,,5.49,5.49,0.0,[],PCT,https://www.atacadao.com.br/absorvente-em-gel-intimus-suave-com-abas-1477/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1493177/m.jpg.jpg?v=639216012707400000,7896007540617,1477
314,Absorvente em Gel Intimus Suave sem abas 8 un,Intimus,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,True,,5.49,5.49,0.0,[],PCT,https://www.atacadao.com.br/absorvente-em-gel-intimus-suave-sem-abas-1478/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1493179/p.jpg.jpg?v=639216012707530000,7896007540600,1478
193,Absorvente em Gel Noturno Delicacy Suave com Abas 8 un,Delicacy,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-em-gel-noturno-delicacy-suave-com-abas-82526/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1543952/m.jpg.jpg?v=639216229320330000,7896378240031,82526
203,Absorvente em Gel Noturno Intimus Leve Mais Pague Menos Seca com abas 30 un,Intimus,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,True,,18.9,18.9,0.0,[],UND,https://www.atacadao.com.br/absorvente-em-gel-noturno-intimus-seca-com-abas-67288/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1531388/g.jpg.jpg?v=639216162940030000,7896007550906,67288
214,Absorvente em Gel Noturno Intimus Leve Mais Pague Menos Suave com abas 30 un,Intimus,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,True,,18.9,18.9,0.0,[],UND,https://www.atacadao.com.br/absorvente-em-gel-noturno-intimus-suave-com-abas-67289/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1531386/p.jpg.jpg?v=639216162938000000,7896007550890,67289
198,Absorvente em Gel Noturno Intimus Seca com abas 40 un,Intimus,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-em-gel-noturno-intimus-seca-com-abas-70571/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1534304/p.jpg.jpg?v=639216178669430000,70571973,70571
208,Absorvente em Gel Noturno Intimus Suave com abas 40 un,Intimus,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-em-gel-noturno-intimus-suave-com-abas-70572/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1534306/m.jpg.jpg?v=639216178669570000,70572932,70572
416,Absorvente Externo Sempre Livre Adapt Plus Suave 32 un Leve Mais Pague Menos,Sempre Livre,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,True,,23.9,23.9,0.0,[],UND,https://www.atacadao.com.br/absorvente-sempre-livre-adapt-plus-leve---pague---suave-com-abas-60536/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1526346/g.jpg.jpg?v=639216137293130000,7891010704780,60536
455,Absorvente Externo Sempre Livre Conforto Noturno Seca 32un Leve Mais Pague Menos,Sempre Livre,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,True,,33.9,33.9,0.0,[],UND,https://www.atacadao.com.br/absorvente-sempre-livre-conforto-noturno-leve---pague---seca-com-abas-61717/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1527145/g.jpg.jpg?v=639216141327900000,7891010697518,61717
443,Absorvente Externo Sempre Livre Conforto Noturno Suave 32un Leve Mais Pague Menos,Sempre Livre,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,True,,33.9,33.9,0.0,[],UND,https://www.atacadao.com.br/absorvente-sempre-livre-conforto-noturno-leve---pague---suave-com-abas-58812/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1525277/g.jpg.jpg?v=639216131220670000,7891010518844,58812
217,Absorvente Gel Deluxe Suave sem abas 8 un,Deluxe,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-gel-deluxe-suave-sem-abas-43399/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1518495/m.jpg.jpg?v=639216094349300000,43399939,43399
222,Absorvente Interno Intimus Médio 8 un,Intimus,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,True,,11.9,11.9,0.0,[],UND,https://www.atacadao.com.br/absorvente-interno-intimus-medio-60767/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1526496/p.jpg.jpg?v=639216138034270000,7896007541867,60767
227,Absorvente Interno Intimus Super 8 un,Intimus,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,True,,11.9,11.9,0.0,[],UND,https://www.atacadao.com.br/absorvente-interno-intimus-super-60766/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1526490/g.jpg.jpg?v=639216138009700000,7896007541874,60766
230,Absorvente Interno O.b. Médio 10 un,o.b.,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-interno-o-b--medio-63938/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1528691/g.jpg.jpg?v=639216149196930000,63938955,63938
237,Absorvente Interno o.b. Procomfort 10 un,o.b.,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,True,,16.9,16.9,0.0,[],UND,https://www.atacadao.com.br/absorvente-interno-o-b--procomfort-caixeta-com-10-unidades-78318/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1541313/p.jpg.jpg?v=639216215951930000,7891010886547,78318
242,Absorvente Interno O.b. Super 10 un,o.b.,Higiene e perfumaria/Higiene íntima/Absorvente | Higiene e perfumaria/Higiene íntima | Higiene e perfumaria,False,,,,,[],UND,https://www.atacadao.com.br/absorvente-interno-o-b--super-caixeta-com-10-unidades-69494/p,https://atacadaobr.vteximg.com.br/arquivos/ids/1533363/m.jpg.jpg?v=639216172996600000,7891010010577,69494
